gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,1,0,1.002895784642934,1,1,-1.5053176599945715,-0.5052721968440459,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,1,0,0.880734693482843,0,0,-1.139754871970161,-0.2904157737396191,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-0.8295205827584317,1,0,0.455428203045449,-0.5877735338471831,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0.47353105628253944,1,1,-0.10953246935591282,0.19532739225211393,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1,0,1,1,0.3920903288424788,1,1,0.15633137648002218,0.34356508868555835,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1,1,1.6137012404433893,1,0,-1.3391527563471122,-0.2251205979296495,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,1,1,1.5729808767233588,1,0,0.8874569525288434,1.7707941004777983,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0,1,0,-0.5444780367182193,1,0,0.8209909910698596,-0.22865006689235057,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,0,1,0,-0.38159658183809786,1,1,0.28926329939798967,-0.28115091771252876,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0,0,0,0,-0.0965540357978854,1,0,-1.5053176599945715,-0.7505702897517694,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,0,0.10704778280226633,1,0,-1.2726867948881284,-0.5846852485048197,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,0,0,-0.9109613101984924,1,1,1.1200878176352864,-0.5763027597184047,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-1.2774445836787656,1,1,-0.7077261224867666,-0.9866035266324026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,-0.4223169455581282,1,1,0.15633137648002218,-0.3482108280038489,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,-1.0331224013585834,0,0,-0.8738910261342259,-0.8820430086123837,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0.14776814652229667,0,1,-0.3753963151918478,-0.16688436004508206,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1
0,0,1,1,0.06632741908223598,1,0,-1.4720846792650797,-0.6896869501451761,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,1,1.6137012404433893,1,0,-0.009833527167437194,1.076812265686703,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
1,0,1,1,0.14776814652229667,1,0,-1.3059197756176202,-0.5952736553929229,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,0,0,-1.2774445836787656,1,0,0.3889622415864653,-0.9720444671612607,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-0.38159658183809786,1,1,0.4886611837749409,-0.2661506746210493,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,-0.015113308357824713,1,1,0.6880590681518921,0.16003270262510336,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,1,1.5729808767233588,1,1,1.020388875446811,1.9812386873788488,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
0,1,0,0,-0.38159658183809786,1,1,0.4886611837749409,-0.19600247898736578,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,-0.62591876415828,1,1,1.0536218561763027,-0.3049748332107609,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
1,0,0,0,-1.2774445836787656,1,1,0.35572926085697343,-0.9724856507815983,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,1,1,-0.8295205827584317,1,0,-1.5053176599945715,-0.8917490482598117,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,1,0,1.6137012404433893,1,0,-1.4720846792650797,-0.34291662455979727,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,0,-1.2774445836787656,1,0,-1.5053176599945715,-0.9971919335205057,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,1,1,0,1.6137012404433893,1,0,1.1200878176352864,2.0513868830125324,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
1,0,1,1,1.125056875803025,1,0,0.32249628012748155,0.9590162390565552,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1.1657772395230555,0,0,-0.44186227665083155,0.4256252420683579,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
0,0,1,0,-1.0738427650786138,1,0,-0.6412601610277828,-0.8630721129378656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,-0.015113308357824713,1,0,0.6880590681518921,0.16841519141151837,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,1,-0.055833672077855064,1,1,0.721292048881384,0.18429780174367313,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,-0.5444780367182193,1,1,0.28926329939798967,-0.3773289469461326,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,1,1.6137012404433893,1,0,-1.4720846792650797,-0.38747617021389813,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,0,0,-0.015113308357824713,1,1,-0.3421633344623559,-0.23835610653977846,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,1.3286586944031769,1,1,0.8542239717993515,1.6110856299155756,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,1,0.5142514200025698,0,1,-0.47509525738032343,0.02370696394077503,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,0.3920903288424788,1,0,-1.3059197756176202,-0.5868911666065079,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
1,0,0,0,-0.9924020376385531,1,1,0.32249628012748155,-0.7532173914737952,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,-0.015113308357824713,1,0,-1.4720846792650797,-0.6985106225519288,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,1,1,0,-0.4223169455581282,1,1,-0.04306650789692907,-0.39629984262065077,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,0,1.002895784642934,0,1,-0.6744931417572747,0.1291498492014691,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-1.2774445836787656,1,0,-0.5747941995687991,-0.9848387921510521,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0,0,-1.2774445836787656,1,0,-0.6412601610277828,-0.9857211593917273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,-1.2774445836787656,1,1,-0.6412601610277828,-0.9857211593917273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-0.3408762181180675,1,1,1.0536218561763027,-0.06938277995046535,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1,0,0,0,-1.2774445836787656,1,0,-1.4720846792650797,-0.9967507499001681,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,1,0,0,0.880734693482843,1,1,0.8542239717993515,1.1699020095779433,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,-1.1552834925186746,1,1,-1.3059197756176202,-0.9543971223477554,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,1,1,1.3286586944031769,1,0,1.4524176249302052,2.0549163519752334,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,1,0,0.9621754209229036,1,0,-1.3391527563471122,-0.44924187706116664,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
1,0,0,0,0.5142514200025698,1,1,0.35572926085697343,0.4384195670581492,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,1.5729808767233588,1,0,-1.5053176599945715,-0.3812995995291713,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,1,0,1.0843365120829946,1,0,0.05663243429154655,0.7406303469894273,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
1,0,0,0,1.4915401492832983,0,1,-0.9735899683227015,0.09385515957445854,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,-0.5444780367182193,1,0,-1.5385506407240634,-0.8824841922327213,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,1,1,0.9214550572028734,1,0,-1.5053176599945715,-0.5277725614812652,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,0,0,0.22920887396235737,1,0,-1.5053176599945715,-0.6724807889520085,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,0,0,-0.9109613101984924,1,1,-0.6412601610277828,-0.8282186069311926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,0,0.5956921474426305,1,1,0.08986541502103843,0.42915471103105896,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,-1.2367242199587352,0,1,-0.9735899683227015,-0.9755739361239618,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-1.2774445836787656,1,0,-0.608027180298291,-0.9852799757713897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,-1.2774445836787656,1,0,-0.6412601610277828,-0.9857211593917273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0,0,-1.2774445836787656,0,1,-0.7077261224867666,-0.9866035266324026,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0,1,1,0.5549717837226001,1,1,-1.4720846792650797,-0.5926265536708971,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,1,0,0,0.22920887396235737,1,1,-0.2424643922738803,-0.012911276547248439,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,1.3286586944031769,1,0,-0.20923141154438843,0.6960708013353264,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
0,0,1,0,-0.5444780367182193,1,1,0.28926329939798967,-0.36982882540039286,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0.7992939660427822,1,1,0.6880590681518921,0.9082801227177275,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,1,1.5729808767233588,1,0,-1.5053176599945715,-0.39762339348166365,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,-1.2774445836787656,1,0,-0.6412601610277828,-0.9857211593917273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0.7992939660427822,0,1,-0.47509525738032343,0.12650274747944332,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
1,0,1,0,-1.0738427650786138,1,0,-1.3059197756176202,-0.9301320232291856,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,1,1,0,-0.2594354906780068,1,0,-0.1427654500854047,-0.3010041806277222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
1,1,0,0,0.6364125111626608,1,1,1.1533207983647784,1.0874006725748062,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0
0,0,1,1,1.2879383306831464,1,1,1.3194857020122377,1.959620689982305,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
0,0,0,0,-1.1960038562387048,1,0,0.6215931066929083,-0.8966020680835256,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-1.2774445836787656,1,1,-0.6744931417572747,-0.986162343012065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1.6137012404433893,1,0,-1.3391527563471122,-0.24056202464146662,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,0,-1.2774445836787656,1,1,-0.6412601610277828,-0.9857211593917273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,0.758573602322752,1,1,0.9539229139878271,0.9969580304055915,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,1,0.35136996512244845,1,0,-1.5053176599945715,-0.6508627915554646,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,1,1,1.6137012404433893,1,1,0.18956435720951403,1.2051966992049539,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
0,0,1,0,0.43281069256250915,1,0,0.721292048881384,0.5712158367797765,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0
1,0,1,0,1.6137012404433893,1,1,1.6518155093071565,2.561836331743173,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,1,0,0.5956921474426305,1,1,1.020388875446811,1.0075464372936946,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
1,0,0,0,1.6137012404433893,1,0,0.7877580103403677,1.801235770281095,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,0,0,-1.1960038562387048,1,1,-1.4720846792650797,-0.9760151197442994,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,0,0,0,-1.2774445836787656,1,1,0.18956435720951403,-0.9746915688832866,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.2367242199587352,1,1,0.721292048881384,-0.9327791249512115,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-0.2594354906780068,0,1,-0.6744931417572747,-0.495566157196618,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,-0.13727439951791576,1,1,-0.1427654500854047,-0.1964436626077034,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1,1,0,0.10704778280226633,1,1,1.1865537790942702,0.6060693427864494,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1,0,0,0,-0.21871512695797646,1,0,-0.30893035373286404,-0.3539462150682381,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,-0.3408762181180675,1,1,0.18956435720951403,-0.25291516601092034,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,0,1,1,1.4100994218432374,1,1,-0.1427654500854047,0.7384244288877391,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,-0.6666391278783103,1,0,0.2560303186684978,-0.478801179623788,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-0.38159658183809786,1,0,-0.30893035373286404,-0.4201237581188829,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,-0.748079855318371,0,1,-1.106521891240669,-0.8207184853854529,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,-1.2774445836787656,1,1,-1.4388516985355877,-0.9963095662798305,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,1,0,0,-1.2774445836787656,1,0,-0.6412601610277828,-0.9857211593917273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,-1.1552834925186746,0,1,-0.47509525738032343,-0.9142494128970309,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,0,1,-0.6666391278783103,1,1,0.15633137648002218,-0.5277725614812652,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0.5549717837226001,0,1,-0.7077261224867666,-0.12011889628929305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,1,1.4508197855632678,1,1,0.721292048881384,1.5894676325190316,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
1,0,0,0,0.22920887396235737,1,0,0.15633137648002218,0.16665045693016783,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
1,1,1,0,-0.0965540357978854,1,1,-0.47509525738032343,-0.3318870340513565,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,-1.1145631287986442,1,0,0.455428203045449,-0.8388070138192958,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-0.62591876415828,1,1,0.8542239717993515,-0.29438642632265777,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
1,0,1,1,-1.1552834925186746,1,0,-1.5053176599945715,-0.9720444671612607,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,-0.8295205827584317,1,0,-1.4720846792650797,-0.8908666810191364,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
1,0,1,1,1.6137012404433893,1,1,0.8542239717993515,1.8360892762877679,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,0,0,-1.1960038562387048,1,1,0.9206899332583353,-0.8882195792971106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,0.9621754209229036,1,1,0.987155894717319,1.2550504483031064,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,0,0,0,0.35136996512244845,1,1,-1.3391527563471122,-0.5811557795421186,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,0,0,0.3106496014024181,0,0,-0.9403569875932096,-0.39585865900031314,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
0,0,0,0,-1.0331224013585834,1,1,0.455428203045449,-0.7536585750941328,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
1,0,0,0,1.4915401492832983,1,0,-1.5053176599945715,-0.3883585374545734,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,1,1,-1.0331224013585834,1,0,-1.4720846792650797,-0.9393968792562759,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,1,1,-1.1145631287986442,0,1,-1.139754871970161,-0.9318967577105361,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1.6137012404433893,1,0,1.3859516634712215,2.3725685586183287,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
1,0,1,1,0.47353105628253944,1,1,-1.4720846792650797,-0.6239505907148689,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,0,0,1.3286586944031769,1,1,1.020388875446811,1.7090283936305297,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
0,0,0,0,-1.1960038562387048,1,0,-0.009833527167437194,-0.9288084723681728,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0,0,0,-0.3408762181180675,1,1,-0.44186227665083155,-0.4457124080984656,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0.47353105628253944,1,1,0.6548260874224002,0.6982767194370145,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1.6137012404433893,1,0,0.8209909910698596,1.7968239340777186,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,0,0,-0.3408762181180675,1,0,-0.3421633344623559,-0.41085890209179265,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.2774445836787656,1,0,-0.47509525738032343,-0.9835152412900392,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,-0.4223169455581282,1,1,-1.4720846792650797,-0.797776937127896,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,0,1,1,1.5322605130033284,1,1,0.6880590681518921,1.6110856299155756,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,1,1,-0.30015585439803716,1,0,-0.1427654500854047,-0.38615261935288525,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,1,0.18848851024232702,1,0,-1.5053176599945715,-0.6852751139417999,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,1,1,1,-0.4223169455581282,1,0,0.6880590681518921,-0.14041334282482412,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,1,1.0843365120829946,1,1,0.2560303186684978,0.8447496813891084,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1,0,1,1,0.6771328748826912,1,1,1.1533207983647784,1.143872175978023,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,1,1,0.5956921474426305,1,1,1.4191846442007134,1.2524033465810807,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0,1,1,-0.055833672077855064,1,1,-1.5053176599945715,-0.7152756001247588,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,1,-1.2774445836787656,1,1,0.5551271452339247,-0.9698385490595726,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-1.1960038562387048,1,1,-1.4720846792650797,-0.9720444671612607,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,0,1,0,0.8400143297628127,1,1,1.552116567118681,1.5572612282343843,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
1,0,0,0,-1.2774445836787656,1,0,-1.4720846792650797,-0.9967507499001681,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,-0.5037576729981889,1,1,-1.5053176599945715,-0.8224832198668034,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,0,0,-1.1960038562387048,1,1,0.4886611837749409,-0.8970432517038632,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.758573602322752,1,1,-1.5053176599945715,-0.5661555364506391,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,1,0,0.758573602322752,1,1,-0.1427654500854047,0.38194806365493233,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,1,1,-0.7888002190384014,1,0,-1.5053176599945715,-0.8886607629174482,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,-1.2774445836787656,1,0,-1.4720846792650797,-0.9967507499001681,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,1,-1.2774445836787656,1,1,-1.4388516985355877,-0.9963095662798305,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,1.247217966963116,1,0,0.2227973379390059,1.013281824358084,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
1,0,0,0,-1.1960038562387048,1,0,-0.3421633344623559,-0.9221907180631083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0.5549717837226001,1,0,-1.5053176599945715,-0.6049796950403508,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,0,-1.2774445836787656,1,1,-0.5083282381098153,-0.9839564249103768,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,1,-0.9924020376385531,0,0,-1.3059197756176202,-0.9107199439343299,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,1.5729808767233588,1,0,-1.4720846792650797,-0.3437989918004725,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,1,1,0.9214550572028734,1,1,0.8542239717993515,1.2440208577946656,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,1.5322605130033284,1,1,0.8542239717993515,1.8113829935488606,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,-1.2367242199587352,1,0,0.5218941645044328,-0.9354262266732373,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
